packet_length,protocol_encoding,source_ip_event_rate,destination_port_class,threat_score,malicious_flag_ratio,attack_type_frequency,time_of_day_deviation,burst_rate,packet_size_variance,honeypot_interaction_count,session_duration_estimate,unique_destination_count,rolling_average_deviation,z_score_anomaly,label
190,2,2.0,2,0.0382,0.0,2,0,2.0,12800.0,2,69931.0,1,-80.0,-0.7071067811865475,0
354,1,2.0,2,0.0128,0.0,3,0,2.0,13392.333333333334,3,423666.0,3,-8.333333333333314,-0.07200963818455867,0
82,2,1.0,2,0.1386,0.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,0
1465,2,2.0,1,0.5555,0.0,3,0,2.0,490891.0,1,275031.0,2,809.0,1.1546649599826038,0
681,1,2.0,1,0.5493,1.0,2,0,1.0,480.5,2,42.0,2,-15.5,-0.7071067811865476,1
594,1,1.0,1,0.8352,1.0,1,0,1.0,11250.0,2,51307.0,2,75.0,0.7071067811865475,1
485,2,1.0,2,0.1304,0.0,3,1,1.0,52330.333333333336,1,311850.0,3,255.66666666666666,1.1176282188055198,0
413,1,2.0,1,0.2431,0.0,3,0,2.0,1244.3333333333333,3,321748.0,3,18.333333333333314,0.5197243528856509,0
292,1,1.0,2,0.2353,0.0,2,1,1.0,1012.5,2,45838.0,1,22.5,0.7071067811865475,0
1414,1,1.0,1,0.5425,0.0,3,0,1.0,420601.3333333333,2,163441.0,3,748.6666666666666,1.1543916444745543,0
1411,1,1.0,1,0.2963,0.0,2,1,1.0,675122.0,2,344543.0,2,581.0,0.7071067811865475,0
286,2,1.0,2,0.1619,0.0,3,0,1.0,156.33333333333334,2,403583.0,3,-14.333333333333314,-1.1463610111456635,0
105,1,1.0,2,0.0682,0.0,2,0,1.0,1104.5,2,232271.0,2,-23.5,-0.7071067811865476,0
229,1,1.0,1,0.0291,0.0,2,1,1.0,2380.5,1,26847.0,2,-34.5,-0.7071067811865475,0
63,1,2.0,2,0.392,1.0,2,0,2.0,12.5,2,78.0,2,2.5,0.7071067811865475,1
192,1,1.0,1,0.0783,0.0,2,0,1.0,40898.0,2,43349.0,2,-143.0,-0.7071067811865475,0
324,2,2.0,2,0.2274,0.0,2,0,2.0,14450.0,1,281630.0,2,85.0,0.7071067811865475,0
42,1,3.0,2,0.342,1.0,2,0,3.0,47599.0,3,147612.0,2,-213.0,-0.9762941545796063,1
384,1,2.0,1,0.0587,0.0,4,1,2.0,180319.58333333334,3,96202.0,4,-109.75,-0.25845389487429776,0
1429,1,3.0,1,0.3228,1.0,2,0,3.0,529892.3333333334,2,243024.0,3,840.3333333333334,1.1544038671581807,1
332,1,1.0,2,0.0693,0.0,2,0,1.0,32.0,2,39715.0,1,-4.0,-0.7071067811865475,0
78,1,1.0,1,0.1276,0.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,0
876,1,1.0,1,0.4286,1.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,1
894,1,1.0,1,0.4059,1.0,2,1,1.0,2021908.3333333333,1,126723.0,3,-631.6666666666667,-0.4442293292416165,1
3117,1,3.0,2,0.2758,1.0,2,0,3.0,2362426.3333333335,3,159930.0,3,1734.6666666666667,1.1285918135133168,1
214,2,1.0,1,0.0556,0.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,0
1251,1,3.0,2,0.2032,1.0,3,0,3.0,1838245.8,3,182205.0,3,-1361.4,-1.0041161565744539,1
362,1,1.0,2,0.7607,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
715,1,1.0,2,0.8131,1.0,1,0,1.0,195312.5,2,327713.0,2,312.5,0.7071067811865476,1
1086,1,3.0,1,0.629,1.0,2,0,3.0,1915550.3333333333,2,270819.0,2,-1175.6666666666665,-0.8494492180827065,1
1039,1,1.0,1,0.2385,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
1024,1,2.0,1,0.4672,1.0,2,0,2.0,333744.5,2,393.0,2,408.5,0.7071067811865476,1
1413,1,1.0,2,0.451,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
164,1,1.0,1,0.2387,0.0,2,0,1.0,242.0,1,227139.0,2,11.0,0.7071067811865476,0
851,1,1.0,1,0.4554,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
341,1,2.0,2,0.0642,0.0,2,0,2.0,1404.5,2,37060.0,2,26.5,0.7071067811865476,0
493,2,2.0,1,0.0114,0.0,2,1,2.0,71442.0,2,254238.0,2,189.0,0.7071067811865476,0
214,1,1.0,2,0.2984,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
182,1,1.0,1,0.5659,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
3197,1,3.0,1,0.2898,1.0,2,0,3.0,2054112.25,3,243024.0,4,1956.25,1.3649359378636026,1
365,1,2.0,1,0.251,0.0,2,0,2.0,27612.5,2,78071.0,2,117.5,0.7071067811865475,0
442,1,1.0,1,0.0026,0.0,2,0,1.0,66248.0,2,496756.0,2,182.0,0.7071067811865476,0
124,1,1.0,1,0.0836,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
291,1,1.0,2,0.0773,0.0,3,1,1.0,14437.0,3,150667.0,3,29.0,0.24135678916170475,0
309,1,1.0,1,0.4502,1.0,1,0,1.0,23328.0,1,306038.0,1,108.0,0.7071067811865475,1
114,1,2.0,1,0.2732,0.0,2,1,2.0,56448.0,2,66838.0,2,-168.0,-0.7071067811865476,0
98,1,3.0,2,0.0068,0.0,3,1,3.0,125137.0,2,331514.0,3,-221.0,-0.6247401307318765,0
183,2,4.0,1,0.041,0.0,4,0,4.0,15849.666666666666,3,237992.0,3,-70.5,-0.5599884253542539,0
286,1,1.0,2,0.2145,0.0,2,1,1.0,13122.0,2,277457.0,2,81.0,0.7071067811865475,0
62,1,3.0,1,0.0383,0.0,3,0,3.0,25041.333333333332,3,225702.0,2,-182.66666666666666,-1.1543315851676668,0
3289,1,4.0,1,0.7201,1.0,3,0,4.0,2483795.3333333335,3,160123.0,3,1430.0,0.9073568747345222,1
235,1,1.0,2,0.0826,0.0,2,1,1.0,15842.0,2,364288.0,2,-89.0,-0.7071067811865476,0
180,1,3.0,1,0.2167,1.0,3,0,3.0,16440.333333333332,2,209.0,3,-53.66666666666666,-0.4185518944097259,1
301,1,2.0,1,0.2659,0.0,3,0,2.0,468844.0,3,124484.0,2,-290.0,-0.42352964736009713,0
293,1,3.0,2,0.1952,0.0,3,1,3.0,1358.3333333333333,3,214505.0,3,28.333333333333314,0.7687665737984283,0
313,2,2.0,1,0.2187,0.0,2,1,2.0,13944.5,2,241059.0,2,-83.5,-0.7071067811865475,0
118,2,1.0,2,0.0362,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
4822,1,1.0,1,0.2965,1.0,2,0,1.0,5673490.333333333,3,284720.0,3,2750.3333333333335,1.1546760896074209,1
608,1,2.0,1,0.3524,1.0,4,1,2.0,237056.2380952381,4,281453.0,7,-34.714285714285666,-0.07129885237103378,1
83,1,2.0,1,0.1711,0.0,2,1,2.0,1404.5,2,193181.0,2,-26.5,-0.7071067811865476,0
1022,2,1.0,1,0.3708,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
426,2,1.0,1,0.2535,0.0,2,1,1.0,612.5,2,42804.0,1,-17.5,-0.7071067811865475,0
233,1,1.0,2,0.169,0.0,2,0,1.0,1352.0,1,158683.0,2,26.0,0.7071067811865476,0
499,2,1.0,1,0.1744,0.0,2,1,1.0,19404.5,1,254471.0,2,98.5,0.7071067811865476,0
114,1,3.0,2,0.1921,0.0,3,0,3.0,12084.333333333334,2,533559.0,3,-35.66666666666666,-0.3244525373072972,0
1550,1,3.0,2,0.7022,1.0,3,0,1.0,450988.9166666667,4,147632.0,3,971.25,1.4462657361156468,1
404,2,1.0,2,0.2217,0.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,0
406,1,3.0,1,0.2669,0.0,4,0,3.0,356192.0,2,443832.0,3,-164.0,-0.2747905336634979,0
126,1,1.0,1,0.8021,1.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,1
444,1,1.0,2,0.1451,0.0,3,0,1.0,21233.333333333332,2,344737.0,3,136.66666666666669,0.937893472286939,0
149,1,3.0,2,0.2572,0.0,4,0,3.0,36500.25,1,311850.0,3,-60.25,-0.31536183335617446,0
516,1,1.0,1,0.164,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
385,1,1.0,1,0.2294,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
108,1,3.0,1,0.5796,1.0,2,0,2.0,210.33333333333334,2,273185.0,3,14.666666666666671,1.0112938577744452,1
319,1,4.0,1,0.3723,1.0,4,0,4.0,12780.666666666666,3,396.0,4,64.0,0.5661131198553697,1
504,1,1.0,1,0.7264,1.0,2,1,1.0,189728.0,2,323.0,2,-308.0,-0.7071067811865476,1
200,1,3.0,1,0.1821,0.0,3,0,3.0,2881.0,2,281585.0,3,-21.0,-0.39124397765597013,0
4436,1,1.0,1,0.5732,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
3887,1,2.0,1,0.6286,1.0,1,1,2.0,7254240.5,1,517866.0,1,1904.5,0.7071067811865475,1
171,1,1.0,1,0.2392,0.0,2,1,1.0,10368.0,2,155034.0,2,-72.0,-0.7071067811865476,0
162,1,2.0,1,0.2723,1.0,5,0,2.0,11315.3,3,396.0,4,-74.4,-0.6994229830777491,1
188,1,1.0,2,0.0924,0.0,2,0,1.0,0.0,2,168344.0,1,0.0,0.0,0
214,1,5.0,2,0.493,1.0,5,0,5.0,250769.90476190476,2,433857.0,6,-197.71428571428572,-0.39482108949845807,1
426,1,1.0,1,0.2591,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
389,1,1.0,1,0.5538,0.0,3,1,1.0,182559.0,2,288961.0,2,-263.0,-0.6155369445392674,0
258,1,2.0,1,0.7473,1.0,1,0,2.0,958072.3333333334,2,174813.0,2,-453.66666666666663,-0.4634871745051447,1
1688,1,3.0,1,0.7305,1.0,2,0,3.0,461145.3333333333,2,259886.0,3,779.3333333333334,1.1476364756074138,1
327,1,2.0,2,0.2089,0.0,2,0,2.0,14964.5,2,186033.0,2,-86.5,-0.7071067811865476,0
322,1,2.0,1,0.023,0.0,2,0,2.0,220.5,2,118550.0,2,10.5,0.7071067811865476,0
371,1,1.0,1,0.5002,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
89,2,1.0,1,0.2753,0.0,4,0,1.0,6276.666666666667,2,512458.0,4,-99.0,-1.2495989797517022,0
208,1,1.0,1,0.2528,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
264,1,1.0,2,0.1069,0.0,2,0,1.0,18.0,2,323852.0,2,-3.0,-0.7071067811865476,0
60,1,1.0,2,0.1796,0.0,2,0,1.0,915304.5,1,254549.0,2,-676.5,-0.7071067811865476,0
205,1,1.0,2,0.2278,0.0,2,0,1.0,167620.5,2,142162.0,2,-289.5,-0.7071067811865475,0
1328,1,3.0,1,0.1561,0.0,4,0,3.0,274595.6666666667,3,344737.0,3,765.5,1.4608255472898724,0
459,1,1.0,2,0.1183,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
1801,1,1.0,2,0.8416,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
689,1,2.0,2,0.5808,0.0,2,0,2.0,195938.0,2,278592.0,2,313.0,0.7071067811865476,0
92,1,1.0,2,0.1031,0.0,3,0,1.0,31228.0,1,226900.0,3,-98.0,-0.5545669583882369,0
103,2,4.0,2,0.1718,0.0,4,1,4.0,7439.583333333333,3,495331.0,4,-121.25,-1.4057478917843804,0
140,2,2.0,1,0.0005,0.0,2,0,2.0,84872.0,2,375238.0,2,-206.0,-0.7071067811865475,0
1940,1,1.0,2,0.2685,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
48,2,2.0,1,0.0612,0.0,2,1,2.0,97682.0,2,31744.0,2,-221.0,-0.7071067811865475,0
305,1,1.0,1,0.7117,1.0,1,0,1.0,2.0,2,446912.0,2,1.0,0.7071067811865475,1
127,2,4.0,2,0.2404,0.0,4,0,4.0,22773.666666666668,4,472142.0,3,-176.5,-1.1695754129450044,0
343,1,4.0,1,0.2703,1.0,2,1,4.0,160706.25,2,131772.0,2,-293.25,-0.7315123071505876,1
316,1,5.0,2,0.2305,1.0,3,1,5.0,141041.7,2,131772.0,3,-256.20000000000005,-0.682190014917403,1
264,1,1.0,2,0.1568,0.0,3,0,1.0,15913.0,2,346121.0,3,-91.0,-0.7213820986266158,0
441,1,2.0,2,0.0971,0.0,3,0,2.0,4846.333333333333,3,333458.0,3,74.33333333333331,1.0677681624975246,0
372,1,1.0,2,0.3579,1.0,6,0,1.0,12116.8,3,369715.0,5,113.0,1.0265603210224628,1
468,2,2.0,1,0.1438,0.0,5,1,2.0,20387.5,3,512458.0,5,224.0,1.5687944033009318,0
75,1,1.0,2,0.4108,1.0,3,0,1.0,154034.66666666666,2,332707.0,4,-414.3333333333333,-1.0557002815395815,1
469,2,1.0,1,0.0184,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
162,1,1.0,1,0.3218,1.0,2,1,1.0,4232.0,2,295.0,2,-46.0,-0.7071067811865476,1
228,1,2.0,1,0.0156,0.0,2,0,2.0,19602.0,1,265002.0,2,-99.0,-0.7071067811865476,0
159,1,1.0,2,0.1714,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
279,1,1.0,2,0.3597,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
659,2,3.0,1,0.3365,0.0,3,0,3.0,55441.0,3,350794.0,3,216.0,0.9173566712062818,0
56,2,2.0,2,0.242,0.0,2,0,2.0,38088.0,2,380991.0,2,-138.0,-0.7071067811865475,0
461,1,4.0,2,0.2325,0.0,4,0,4.0,28059.333333333332,2,386227.0,3,103.0,0.614891586301843,0
400,1,1.0,1,0.1378,0.0,4,1,1.0,6242.916666666667,3,405515.0,2,45.75,0.579025019006652,0
69,1,1.0,2,0.2199,1.0,3,0,1.0,153602.2380952381,3,332811.0,4,-360.2857142857143,-0.9192809709819815,1
422,1,1.0,1,0.0386,0.0,4,0,1.0,319702.9166666667,3,505547.0,3,-126.75,-0.22416854285407906,0
1593,1,2.0,1,0.4341,1.0,2,0,2.0,40898.0,1,403.0,1,-143.0,-0.7071067811865475,1
370,1,3.0,2,0.1108,0.0,4,0,3.0,84074.91666666667,2,331514.0,4,38.25,0.131916225597029,0
4064,1,2.0,2,0.7948,1.0,2,0,2.0,2560584.5,2,117.0,2,1131.5,0.7071067811865475,1
347,2,2.0,1,0.2239,0.0,3,0,2.0,14737.333333333334,2,368153.0,2,136.66666666666666,1.1257790142716,0
119,2,3.0,2,0.1357,0.0,3,0,3.0,12462.333333333334,3,171125.0,3,-128.33333333333334,-1.1495815714544566,0
862,1,1.0,1,0.4419,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
449,1,3.0,2,0.0903,0.0,3,1,3.0,316.3333333333333,3,254770.0,2,3.6666666666666856,0.20615741101720528,0
304,2,2.0,2,0.1602,0.0,3,0,2.0,14092.0,3,461015.0,2,132.0,1.1119560290838628,0
491,1,1.0,2,0.0922,0.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,0
1105,1,6.0,1,0.4598,1.0,4,0,5.0,1849305.7666666666,3,182205.0,4,-1256.1666666666665,-0.9237254365694101,1
787,1,1.0,1,0.3537,0.0,2,0,1.0,206724.5,1,33425.0,2,321.5,0.7071067811865476,0
153,1,1.0,2,0.0765,0.0,3,0,1.0,1333.0,3,205657.0,3,29.0,0.7942970017139263,0
91,2,2.0,2,0.0464,0.0,2,0,2.0,3120.5,2,190957.0,2,-39.5,-0.7071067811865475,0
419,2,2.0,1,0.0904,0.0,3,0,2.0,2274.3333333333335,2,314637.0,3,9.333333333333314,0.1957085135292266,0
644,1,3.0,2,0.3984,0.0,4,0,3.0,69147.58333333333,2,533559.0,4,370.75,1.4099141089087406,0
195,1,3.0,1,0.2,0.0,4,1,3.0,15877.583333333334,3,254770.0,3,-187.75,-1.4900050668974765,0
456,2,3.0,2,0.0428,0.0,3,0,3.0,13729.0,3,371615.0,3,88.0,0.7510402623750305,0
370,1,4.0,2,0.4048,1.0,5,0,4.0,13964.3,3,435.0,3,113.39999999999998,0.9596292331290993,1
83,2,2.0,2,0.2802,0.0,2,0,2.0,612.5,1,202828.0,2,-17.5,-0.7071067811865475,0
243,1,1.0,2,0.5949,1.0,1,0,1.0,1860.5,2,13473.0,2,30.5,0.7071067811865476,1
438,2,1.0,2,0.0452,0.0,2,0,1.0,19602.0,2,283353.0,2,99.0,0.7071067811865476,0
92,2,2.0,2,0.2035,0.0,2,0,2.0,837218.0,1,269031.0,2,-647.0,-0.7071067811865476,0
862,1,2.0,2,0.3154,1.0,2,1,2.0,1458052.25,2,126723.0,4,-497.75,-0.41221588634343714,1
605,1,2.0,1,0.2647,0.0,3,0,2.0,65921.33333333333,2,254238.0,2,200.66666666666669,0.781559857614263,0
863,1,2.0,1,0.5005,0.0,2,0,2.0,137288.0,2,291167.0,2,262.0,0.7071067811865476,0
93,1,1.0,2,0.2596,0.0,3,0,1.0,1.0,2,326175.0,3,0.0,0.0,0
134,1,1.0,2,0.7699,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
444,1,1.0,2,0.017,0.0,3,0,1.0,36972.0,2,82249.0,3,108.0,0.5616778314728669,0
497,1,2.0,2,0.0627,0.0,3,0,2.0,476772.3333333333,1,254549.0,3,-159.66666666666663,-0.2312377504733837,0
429,2,4.0,2,0.0798,0.0,4,0,4.0,16558.916666666668,4,559445.0,4,136.25,1.0588161347659997,0
1357,1,1.0,1,0.4574,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
3595,1,3.0,1,0.2954,1.0,1,1,3.0,3814699.0,2,234390.0,3,2255.0,1.1545597375362737,1
1812,1,1.0,1,0.5985,1.0,2,0,1.0,3799183.5833333335,4,285155.0,4,-194.75,-0.09991537584481322,1
294,2,4.0,2,0.0772,0.0,6,0,4.0,16726.666666666668,3,512458.0,6,41.66666666666666,0.3221692285493757,0
423,1,3.0,1,0.5857,0.0,5,0,3.0,36513.0,2,311850.0,4,171.0,0.8948955568545902,0
581,1,1.0,1,0.4528,0.0,2,0,1.0,71442.0,2,204900.0,2,189.0,0.7071067811865476,0
234,1,4.0,2,0.0036,0.0,4,1,4.0,4970.916666666667,3,398610.0,4,105.75,1.499899411557499,0
174,1,1.0,1,0.4629,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
1018,1,4.0,1,0.2577,0.0,4,0,4.0,97965.66666666667,3,415475.0,3,467.5,1.4936356338627368,0
1589,1,2.0,1,0.4786,1.0,5,0,1.0,388195.83928571426,3,433902.0,6,1030.125,1.6533488171500457,1
56,1,1.0,2,0.4977,1.0,1,1,1.0,1774728.0,2,202318.0,2,-942.0,-0.7071067811865475,1
211,2,1.0,1,0.2065,0.0,2,1,1.0,204800.0,2,57127.0,2,-320.0,-0.7071067811865475,0
437,1,5.0,1,0.2436,0.0,5,0,5.0,16876.8,4,395275.0,5,159.60000000000002,1.2285358526705392,0
1585,1,1.0,1,0.7736,1.0,3,0,1.0,298618.5,3,538794.0,4,1011.25,1.8505472559849911,1
65,1,1.0,2,0.0981,0.0,2,0,1.0,11100.5,2,89767.0,2,-74.5,-0.7071067811865476,0
149,1,2.0,2,0.0191,0.0,4,0,2.0,5829.666666666667,3,403583.0,4,-113.5,-1.4865311014356475,0
128,2,1.0,1,0.0826,0.0,3,0,1.0,12296.333333333334,3,84056.0,3,-124.33333333333334,-1.1212430478408368,0
199,1,1.0,2,0.2357,0.0,4,0,1.0,16692.666666666668,3,348146.0,4,-117.0,-0.9055720320878579,0
52,1,3.0,2,0.5205,1.0,2,0,3.0,27971.666666666668,3,538813.0,4,-250.5,-1.4977818312790137,1
88,2,1.0,2,0.1299,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
402,1,1.0,2,0.2335,0.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,0
122,2,1.0,1,0.0957,0.0,3,1,1.0,14405.333333333334,3,329296.0,3,-130.66666666666666,-1.0886872987938745,0
1031,1,1.0,1,0.6732,1.0,2,0,1.0,32.0,2,238.0,2,-4.0,-0.7071067811865475,1
235,1,2.0,1,0.2617,0.0,3,0,2.0,15666.333333333334,3,241059.0,3,-107.66666666666669,-0.8601963317589438,0
383,1,2.0,2,0.7245,1.0,1,0,2.0,121524.5,1,59495.0,2,-246.5,-0.7071067811865476,1
261,1,1.0,1,0.1756,0.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,0
437,1,1.0,2,0.0187,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
479,1,2.0,2,0.2089,0.0,2,1,2.0,46512.5,2,120810.0,2,152.5,0.7071067811865475,0
1275,2,2.0,1,0.3531,0.0,4,0,2.0,332088.9166666667,3,205657.0,4,863.25,1.497991662922251,0
1272,1,3.0,1,0.2932,1.0,3,0,3.0,392736.6666666667,3,239694.0,4,318.0,0.5074302983434273,1
98,1,1.0,2,0.024,0.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,0
137,1,5.0,2,0.2713,1.0,6,0,5.0,13555.466666666667,3,435.0,4,-99.66666666666666,-0.8560373164835602,1
198,1,2.0,1,0.1843,0.0,3,1,2.0,21156.333333333332,3,543772.0,2,-75.33333333333331,-0.517925130225903,0
53,1,1.0,1,0.16,0.0,3,0,1.0,160081.0,2,151111.0,2,-275.0,-0.6873260426091611,0
370,1,2.0,2,0.2488,0.0,2,0,2.0,22260.5,2,3242.0,2,105.5,0.7071067811865475,0
879,2,2.0,2,0.4049,0.0,4,0,2.0,331415.0,3,148349.0,4,240.5,0.41776206409070055,0
850,1,4.0,1,0.2186,0.0,4,0,4.0,74791.0,3,299071.0,4,380.5,1.391329492397305,0
470,2,1.0,1,0.2543,0.0,3,1,1.0,45816.333333333336,2,411268.0,3,246.33333333333334,1.1508348868257872,0
352,1,3.0,2,0.812,1.0,3,0,3.0,384899.6666666667,3,259886.0,4,-417.5,-0.6729498680819576,1
433,1,2.0,1,0.5342,0.0,2,0,2.0,66612.5,1,129783.0,2,182.5,0.7071067811865476,0
87,1,1.0,2,0.242,0.0,2,0,1.0,76440.5,2,146953.0,2,-195.5,-0.7071067811865475,0
116,1,2.0,1,0.0835,0.0,2,1,2.0,12012.5,2,38310.0,2,-77.5,-0.7071067811865475,0
136,1,2.0,1,0.1908,0.0,2,1,2.0,263538.0,1,48628.0,2,-363.0,-0.7071067811865475,0
365,2,1.0,2,0.2065,0.0,2,0,1.0,2592.0,2,195678.0,2,-36.0,-0.7071067811865476,0
335,1,2.0,1,0.2293,0.0,2,0,2.0,500000.0,2,319833.0,2,-500.0,-0.7071067811865475,0
210,1,3.0,2,0.2525,0.0,3,1,3.0,465694.3333333333,3,363068.0,3,-413.33333333333337,-0.605689372789451,0
1067,1,1.0,1,0.2346,1.0,2,1,1.0,124564.33333333333,2,59764.0,3,291.66666666666663,0.8263993069421159,1
360,1,1.0,1,0.3628,1.0,2,0,1.0,1331712.0,2,178.0,2,-816.0,-0.7071067811865476,1
369,1,4.0,2,0.1136,0.0,4,0,4.0,24920.25,2,257861.0,4,24.75,0.15678301283248108,0
471,1,3.0,2,0.0896,0.0,4,0,3.0,17604.666666666668,2,491141.0,4,137.0,1.0325394745487004,0
71,1,2.0,2,0.7024,1.0,2,1,2.0,264.5,2,85.0,2,11.5,0.7071067811865476,1
493,1,2.0,1,0.0786,0.0,3,0,2.0,438781.0,2,269031.0,2,-164.0,-0.24758249844989075,0
930,1,3.0,2,0.4759,1.0,3,1,3.0,99505.33333333333,3,542.0,3,78.66666666666663,0.24938341559323984,1
397,1,2.0,2,0.7078,1.0,2,0,2.0,6962.0,1,304.0,2,59.0,0.7071067811865475,1
335,1,3.0,1,0.1568,0.0,3,0,3.0,18264.333333333332,3,259487.0,2,152.66666666666666,1.1296458494153199,0
555,1,2.0,1,0.2088,0.0,2,1,2.0,111864.5,2,178040.0,2,236.5,0.7071067811865476,0
282,2,2.0,1,0.2531,0.0,2,0,2.0,1104.5,2,236473.0,2,-23.5,-0.7071067811865476,0
445,1,1.0,1,0.269,0.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,0
310,1,2.0,1,0.7785,1.0,1,0,2.0,2812.5,2,152534.0,2,-37.5,-0.7071067811865475,1
991,2,3.0,2,0.498,0.0,3,0,3.0,174734.33333333334,3,475987.0,2,482.6666666666667,1.1546708005524917,0
1415,1,1.0,2,0.2617,0.0,3,0,1.0,461364.3333333333,1,301828.0,3,783.3333333333334,1.1532530153275786,0
270,1,1.0,1,0.2114,0.0,3,1,1.0,101714.33333333333,3,447707.0,3,-70.66666666666669,-0.22157641312340567,0
63,1,2.0,3,0.312,1.0,3,0,1.0,8.333333333333334,3,99.0,3,1.6666666666666643,0.577350269189625,1
1446,1,1.0,1,0.8223,1.0,1,0,1.0,0.0,1,0.0,1,0.0,0.0,1
965,1,3.0,1,0.4056,0.0,3,0,3.0,192197.33333333334,2,260861.0,2,505.3333333333333,1.1526680826590066,0
281,2,1.0,2,0.2973,0.0,1,1,1.0,0.0,1,0.0,1,0.0,0.0,0
447,1,1.0,1,0.7388,1.0,3,0,1.0,176336.33333333334,2,533.0,3,-112.33333333333337,-0.2675085967054562,1
289,1,1.0,2,0.2292,0.0,3,1,1.0,9934.333333333334,3,497555.0,2,105.66666666666666,1.060153236338717,0
117,1,1.0,1,0.0527,0.0,2,0,1.0,39762.0,2,421762.0,2,-141.0,-0.7071067811865476,0
143,1,1.0,2,0.6946,1.0,2,1,1.0,144.5,2,142.0,2,8.5,0.7071067811865476,1
462,1,1.0,2,0.0636,0.0,2,1,1.0,54780.5,2,62734.0,2,165.5,0.7071067811865476,0
136,1,2.0,2,0.2244,0.0,2,0,2.0,63012.5,2,199237.0,2,-177.5,-0.7071067811865475,0
182,1,3.0,2,0.145,0.0,3,1,3.0,34870.333333333336,2,195650.0,3,-45.66666666666666,-0.24455202480583968,0
1506,1,2.0,2,0.7689,1.0,3,0,2.0,38082.333333333336,1,403.0,2,-153.33333333333326,-0.7857326534641649,1
734,1,2.0,1,0.8052,1.0,1,1,2.0,61634.333333333336,3,446912.0,3,286.6666666666667,1.1546911709929293,1
427,2,3.0,2,0.0305,0.0,3,0,3.0,33067.0,2,239745.0,3,87.0,0.4784338013025503,0
273,1,2.0,2,0.2548,0.0,5,0,2.0,17266.3,4,472142.0,4,-24.399999999999977,-0.18569071356206637,0
51,1,1.0,1,0.2764,0.0,3,1,1.0,2554.3333333333335,3,350093.0,3,-51.66666666666667,-1.0222842222698303,0
1021,1,2.0,2,0.2344,0.0,4,0,2.0,137984.91666666666,2,239745.0,4,510.75,1.3749679260994327,0
137,1,1.0,1,0.6031,1.0,3,0,1.0,2455903.3,3,160266.0,4,-1377.6,-0.8790579435816522,1
324,1,4.0,2,0.7478,1.0,3,0,4.0,13442.0,2,273243.0,4,173.0,1.4921557527143665,1
200,2,1.0,2,0.2915,0.0,2,0,1.0,34322.0,1,146374.0,2,-131.0,-0.7071067811865476,0
51,1,3.0,2,0.0996,0.0,3,0,3.0,12775.0,2,157373.0,3,-95.0,-0.8405105148872368,0
1252,1,2.0,1,0.377,1.0,3,0,2.0,312404.8611111111,3,538794.0,5,602.8888888888889,1.0786446369303866,1
71,1,2.0,2,0.8212,1.0,3,1,2.0,450490.3,3,239694.0,5,-706.4,-1.0524657423474533,1
179,1,2.0,2,0.1794,0.0,2,1,2.0,11704.5,2,84327.0,2,-76.5,-0.7071067811865475,0
